"Make","Model","Body","Enginee_cc","MPO_kw","Fuel","Transmission","Turbo_supercharged","Hybrid","fe_urban","fe_xtra_urban","fe_combined","co2_urban","co2_xtra_urban","co2_combined","ves_band"
"MERCEDES BENZ","C180 COUPE (R18 LED)","Coupe/ Convertible",1595,115,"Petrol","Automatic","YES","NO","8.5","5.6",6.7,"193","127",151,"C1"
"MERCEDES BENZ","C180 COUPE AMG LINE","Coupe/ Convertible",1595,115,"Petrol","Automatic","YES","NO","7.2","4.8",5.7,"169","113",132,"B"
"MERCEDES BENZ","C180 COUPE AMG LINE","Coupe/ Convertible",1595,115,"Petrol","Automatic","YES","NO","7.6","5.0999999999999996",6.1,"173","116",136,"C1"
"MERCEDES BENZ","C180 COUPE AMG LINE","Coupe/ Convertible",1595,115,"Petrol","Automatic","YES","NO","7.8","5.4",6.3,"176","123",142,"C1"
"MERCEDES BENZ","C180 ESTATE AVG (R17","Multi-purpose Vehicle/Station-wagon",1595,115,"Petrol","Automatic","YES","NO","8.6","5.7",6.8,"194","130",154,"C1"
"MERCEDES BENZ","C180 EXCLUSIVE (R17","Sedan",1595,115,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"189","125",149,"C1"
"MERCEDES BENZ","C180 EXCLUSIVE (R17","Sedan",1595,115,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"189","125",149,"C1"
"MERCEDES BENZ","C180 SEDAN AMG LINE","Sedan",1595,115,"Petrol","Automatic","YES","NO","7.6","5.0999999999999996",6.1,"173","116",136,"C1"
"MERCEDES BENZ","C180 SEDAN EXCLUSIVE","Sedan",1595,115,"Petrol","Automatic","YES","NO","7.6","5.0999999999999996",6.1,"173","116",136,"C1"
"MERCEDES BENZ","C200 AMG LINE (R18","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 AMG LINE (R18","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 AMG LINE (R18","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 AVG (R17 LED","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 AVG (R17 LED)","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 CAB (R17 LED)","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.6","5.6",6.7,"196","128",153,"B"
"MERCEDES BENZ","C200 CAB AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.6","5.6",6.7,"196","128",153,"B"
"MERCEDES BENZ","C200 COUPE","Coupe/ Convertible",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 COUPE (R17 LED","Coupe/ Convertible",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 COUPE (R17 LED)","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.4","5.4",6.5,"191","123",146,"B"
"MERCEDES BENZ","C200 COUPE AMG LINE","Coupe/ Convertible",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 COUPE AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.4","5.4",6.5,"191","123",146,"B"
"MERCEDES BENZ","C200 COUPE AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.4","5.4",6.5,"191","123",146,"B"
"MERCEDES BENZ","C200 COUPE AMG LINE","Coupe/ Convertible",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 EXCLUSIVE (R17","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 EXCLUSIVE (R17","Sedan",1497,145,"Petrol-Electric","Automatic","YES","YES","8.1","5.0999999999999996",6.3,"185","116",142,"B"
"MERCEDES BENZ","C200 SEDAN AMG LINE","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.3000000000000007","5.3",6.4,"187","121",144,"B"
"MERCEDES BENZ","C200 SEDAN AMG LINE","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.3000000000000007","5.3",6.4,"187","121",144,"B"
"MERCEDES BENZ","C200 SEDAN AVG (R17","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.3000000000000007","5.3",6.4,"187","121",144,"B"
"MERCEDES BENZ","C200 SEDAN AVG (R17","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.3000000000000007","5.3",6.4,"187","121",144,"B"
"MERCEDES BENZ","C200 SEDAN EXCLUSIVE","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.3000000000000007","5.3",6.4,"187","121",144,"B"
"MERCEDES BENZ","C220 D ESTATE (R16","Multi-purpose Vehicle/Station-wagon",2143,125,"Diesel","Automatic","YES","NO","5.3","3.8",4.4,"139","100",114,"C2"
"MERCEDES BENZ","C250 AMG LINE (R18","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.3000000000000007","5.2",6.3,"189","119",144,"B"
"MERCEDES BENZ","C300 CAB (R18 LED)","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.6999999999999993","5.8",6.9,"198","131",155,"B"
"MERCEDES BENZ","C300 CAB (R19 LED)","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.9","6",7.1,"203","137",161,"C1"
"MERCEDES BENZ","C300 COUPE (R18 LED)","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.5","5.4",6.5,"193","123",148,"B"
"MERCEDES BENZ","C300 COUPE AMG LINE","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.5","5.4",6.5,"193","123",148,"B"
"MERCEDES BENZ","C300 COUPE AMG LINE","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.5","5.4",6.5,"193","123",148,"B"
"MERCEDES BENZ","C300 SEDAN (R19 LED","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.3000000000000007","5.4",6.8,"211","122",155,"C1"
"MERCEDES BENZ","C350E AMG LINE (R18","Sedan",1991,215,"Petrol-Electric","Automatic","YES","YES","-","-",2.3,"-","-",101.6,"A2"
"MERCEDES BENZ","C350E AVG (R18 LED","Sedan",1991,215,"Petrol-Electric","Automatic","YES","YES","-","-",2.3,"-","-",101,"A2"
"MERCEDES BENZ","C63 AMG (R18 LED SR)","Sedan",3982,350,"Petrol","Automatic","YES","NO","10.8","6.7",8.2,"252","158",192,"C2"
"MERCEDES BENZ","C63 AMG (R18 LED)","Sedan",3982,350,"Petrol","Automatic","YES","NO","10.8","6.7",8.2,"252","158",192,"C2"
"MERCEDES BENZ","C63 AMG S (R19 LED","Sedan",3982,375,"Petrol","Automatic","YES","NO","10.8","6.7",8.2,"252","158",192,"C2"
"MERCEDES BENZ","C63 AMG S (R19 LED)","Sedan",3982,375,"Petrol","Automatic","YES","NO","10.8","6.7",8.2,"252","158",192,"C2"
"MERCEDES BENZ","C63 AMG S COUPE (R19","Coupe/ Convertible",3982,375,"Petrol","Automatic","YES","NO","11.4","6.9",8.6,"267","162",200,"C2"
"MERCEDES BENZ","C63 AMG S COUPE","Coupe/ Convertible",3982,375,"Petrol","Automatic","YES","NO","11.9","7.1",8.9,"279","168",209,"C2"
"MERCEDES BENZ","C63 AMG S COUPE","Coupe/ Convertible",3982,375,"Petrol","Automatic","YES","NO","13.8","7.7",10,"316","177",228,"C2"
"MERCEDES BENZ","C63 AMG S COUPE","Coupe/ Convertible",3982,375,"Petrol","Automatic","YES","NO","13.8","7.7",10,"316","177",228,"C2"
"MERCEDES BENZ","C63 AMG S COUPE","Coupe/ Convertible",3982,375,"Petrol","Automatic","YES","NO","13.9","7.9",10.2,"318","180",231,"C2"
"MERCEDES BENZ","C63 AMG S ESTATE","Multi-purpose Vehicle/Station-wagon",3982,375,"Petrol","Automatic","YES","NO","10.9","6.9",8.4,"255","162",196,"C2"
"MERCEDES BENZ","E200 AMG LINE (R19","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E200 AMG LINE (R19","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E200 AVG (R18 LED","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.1","5.2",6.3,"184","117",142,"B"
"MERCEDES BENZ","E200 AVG (R18 LED)","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.1","5.2",6.3,"184","117",142,"B"
"MERCEDES BENZ","E200 CAB (R18 LED)","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.8000000000000007","6.2",7.2,"199","140",161,"C1"
"MERCEDES BENZ","E200 CAB (R19 LED)","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.8000000000000007","6.2",7.2,"199","140",161,"C1"
"MERCEDES BENZ","E200 CAB AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.8000000000000007","6.2",7.2,"199","140",161,"C1"
"MERCEDES BENZ","E200 CAB AVG (R18","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.8000000000000007","6.2",7.2,"199","140",161,"C1"
"MERCEDES BENZ","E200 CABRIOLET (R18","Coupe/ Convertible",1991,145,"Petrol","Automatic","YES","NO","9.6999999999999993","5.9",7.4,"221","136",167,"C1"
"MERCEDES BENZ","E200 COUPE (R18 LED","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.6","5.8",6.8,"195","132",154,"C1"
"MERCEDES BENZ","E200 COUPE (R18 LED)","Coupe/ Convertible",1991,145,"Petrol","Automatic","YES","NO","9.6","5.7",7.2,"219","131",162,"C1"
"MERCEDES BENZ","E200 COUPE AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.6","5.8",6.8,"195","132",154,"C1"
"MERCEDES BENZ","E200 COUPE AMG LINE","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","8.6","5.8",6.8,"195","132",154,"C1"
"MERCEDES BENZ","E200 EXCLUSIVE (R17","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.1","5.2",6.3,"184","117",142,"B"
"MERCEDES BENZ","E200 EXCLUSIVE (R18","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E200 EXCLUSIVE (R18","Sedan",1991,135,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E200 SEDAN AMG LINE","Sedan",1991,145,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E200 SEDAN AVG (R18","Sedan",1991,145,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E200 SEDAN AVG (R18","Sedan",1991,145,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E200 SEDAN EXCLUSIVE","Sedan",1991,145,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E200 SEDAN EXCLUSIVE","Sedan",1991,145,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E250 AMG LINE (R19","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E250 AMG LINE (R19","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E250 AVG (R18 LED","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E250 AVG (R18 LED)","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E250 ESTATE AVG (R18","Multi-purpose Vehicle/Station-wagon",1991,155,"Petrol","Automatic","YES","NO","8.6","5.9",6.9,"195","134",155,"C1"
"MERCEDES BENZ","E250 EXCLUSIVE (R18","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E250 EXCLUSIVE (R18","Sedan",1991,155,"Petrol","Automatic","YES","NO","8.4","5.5",6.6,"190","126",149,"B"
"MERCEDES BENZ","E300 AMG LINE (R19","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300 AMG LINE (R19","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300 AVG (R18 LED","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300 AVG (R18 LED)","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300 CAB (R19 LED)","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","9.1999999999999993","6.2",7.2,"211","143",167,"C1"
"MERCEDES BENZ","E300 COUPE (R19 LED","Coupe/ Convertible",1991,180,"Petrol","Automatic","YES","NO","8.9","5.9",7,"205","135",160,"C1"
"MERCEDES BENZ","E300 EXCLUSIVE (R18","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300 EXCLUSIVE (R18","Sedan",1991,190,"Petrol","Automatic","YES","NO","9.5","5.6",7,"217","127",159,"B"
"MERCEDES BENZ","E300E SEDAN (R19 LED","Sedan",1991,245,"Petrol-Electric","Automatic","YES","YES","-","-",2.1,"-","-",115.2,"A2"
"MERCEDES BENZ","E350E SEDAN (R19 LED","Sedan",1991,220,"Petrol-Electric","Automatic","YES","YES","-","-",2.5,"-","-",113,"A2"
"MERCEDES BENZ","GLA180 AMG LINE (R18","Sports Utility Vehicle",1595,90,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA180 AMG LINE (R19","Sports Utility Vehicle",1595,90,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA180 URBAN (R18","Sports Utility Vehicle",1595,90,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA180 URBAN (R18","Sports Utility Vehicle",1595,90,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA200 AMG LINE (R18","Sports Utility Vehicle",1595,115,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA200 AMG LINE (R19","Sports Utility Vehicle",1595,115,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA200 URBAN (R18","Sports Utility Vehicle",1595,115,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA200 URBAN (R18","Sports Utility Vehicle",1595,115,"Petrol","Sequential","YES","NO","7.4","4.9000000000000004",5.8,"173","114",135,"B"
"MERCEDES BENZ","GLA250 AMG LINE (R19","Sports Utility Vehicle",1991,155,"Petrol","Sequential","YES","NO","7.9","5",6,"184","117",140,"B"
"MERCEDES BENZ","GLA250 URBAN (R18","Sports Utility Vehicle",1991,155,"Petrol","Sequential","YES","NO","7.9","5",6,"184","117",140,"B"
"MERCEDES BENZ","GLA250 URBAN (R18","Sports Utility Vehicle",1991,155,"Petrol","Sequential","YES","NO","7.9","5",6,"184","117",140,"B"
"MERCEDES BENZ","GLC200 (R18 LED SR)","Sports Utility Vehicle",1991,135,"Petrol","Automatic","YES","NO","8.5","6.1",7,"198","143",162,"C1"
"MERCEDES BENZ","GLC200 (R18 LED)","Sports Utility Vehicle",1991,135,"Petrol","Automatic","YES","NO","8.5","6.1",7,"198","143",162,"C1"
"MERCEDES BENZ","GLC200 AMG LINE (R19","Sports Utility Vehicle",1991,135,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC200 AMG LINE (R19","Sports Utility Vehicle",1991,135,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC250 4MATIC (R18","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.1",7,"198","143",162,"C1"
"MERCEDES BENZ","GLC250 4MATIC (R18","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.1",7,"198","143",162,"C1"
"MERCEDES BENZ","GLC250 4MATIC (R19","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC250 4MATIC AMG","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC250 4MATIC AMG","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC250 4MATIC AMG","Sports Utility Vehicle",1991,155,"Petrol","Automatic","YES","NO","8.5","6.3",7.1,"199","148",166,"C1"
"MERCEDES BENZ","GLC250 4MATIC COUPE","Coupe/ Convertible",1991,155,"Petrol","Automatic","YES","NO","8.6999999999999993","6.5",7.3,"203","152",170,"C1"
"MERCEDES BENZ","GLC250 4MATIC COUPE","Coupe/ Convertible",1991,155,"Petrol","Automatic","YES","NO","8.6999999999999993","6.5",7.3,"203","152",170,"C1"
"MERCEDES BENZ","GLC250 4MATIC COUPE","Coupe/ Convertible",1991,155,"Petrol","Automatic","YES","NO","8.6999999999999993","6.5",7.3,"203","152",170,"C1"
"MERCEDES BENZ","GLC250 4MATIC COUPE","Coupe/ Convertible",1991,155,"Petrol","Automatic","YES","NO","8.6999999999999993","6.5",7.3,"203","152",170,"C1"
"MERCEDES BENZ","GLC250 4MATIC CPE","Coupe/ Convertible",1991,155,"Petrol","Automatic","YES","NO","8.6999999999999993","6.5",7.3,"203","152",170,"C1"
"MERCEDES BENZ","GLC300 4MATIC (R18","Sports Utility Vehicle",1991,190,"Petrol","Automatic","YES","NO","10.3","6.5",8,"235","148",180,"C1"
"MERCEDES BENZ","GLC300 4MATIC COUPE","Coupe/ Convertible",1991,190,"Petrol","Automatic","YES","NO","10.3","6.5",8,"235","148",180,"C1"
"MERCEDES BENZ","GLE250 D 4MATIC (R18","Sports Utility Vehicle",2143,150,"Diesel","Automatic","YES","NO","6.6","5.5",5.9,"173","145",155,"C2"
"MERCEDES BENZ","GLE250 D 4MATIC (R18","Sports Utility Vehicle",2143,150,"Diesel","Automatic","YES","NO","6.6","5.5",5.9,"173","145",155,"C2"
"MERCEDES BENZ","GLE400 4MATIC (R20","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","11.1","7.4",8.7,"260","173",204,"C2"
"MERCEDES BENZ","GLE400 4MATIC (R20","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","11.1","7.4",8.7,"260","173",204,"C2"
"MERCEDES BENZ","GLE400 4MATIC (R21","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","11.2","7.6",8.9,"262","179",207,"C2"
"MERCEDES BENZ","GLE400 4MATIC AMG","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","11.2","7.6",8.9,"262","179",207,"C2"
"MERCEDES BENZ","GLE450 4MATIC (R20","Sports Utility Vehicle",2999,286,"Petrol-Electric","Automatic","YES","YES","11.1","8",9.1,"253","183",207,"C2"
"MERCEDES BENZ","GLE450 4MATIC (R20","Sports Utility Vehicle",2999,286,"Petrol-Electric","Automatic","YES","YES","11.1","8",9.1,"253","183",207,"C2"
"MERCEDES BENZ","GLS350 D 4MATIC AMG","Sports Utility Vehicle",2987,190,"Diesel","Automatic","YES","NO","8.1999999999999993","7.2",7.6,"216","190",199,"C2"
"MERCEDES BENZ","GLS400 4MATIC (R21","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","11.7","8",9.4,"272","186",218,"C2"
"MERCEDES BENZ","GLS400 4MATIC (ZR21","Sports Utility Vehicle",2996,245,"Petrol","Automatic","YES","NO","14","9.5",11.2,"319","217",255,"C2"
"MERCEDES BENZ","G350 D","Multi-purpose Vehicle/Station-wagon",2987,180,"Diesel","Automatic","YES","NO","11.1","9.1",9.9,"292","241",261,"C2"
"MERCEDES BENZ","MAYBACH S650 (R20","Sedan",5980,463,"Petrol","Automatic","YES","NO","18.5","9.3000000000000007",12.7,"423","214",289,"C2"
"MERCEDES BENZ","SLC180 (R18 LED)","Coupe/ Convertible",1595,115,"Petrol","Automatic","YES","NO","7.7","5.2",6.1,"176","119",139,"C1"
"MERCEDES BENZ","SLC200 (R18 LED)","Coupe/ Convertible",1991,135,"Petrol","Automatic","YES","NO","7.9","5.2",6.1,"185","122",143,"B"
"MERCEDES BENZ","SL400 AMG LINE (R19","Coupe/ Convertible",2996,270,"Petrol","Automatic","YES","NO","10.5","6",7.7,"240","138",175,"C1"
"MERCEDES BENZ","SPRINTER 316CDI","Van",2143,120,"Diesel","Automatic","YES","NO","10.3","8.1999999999999993",9,"272","217",238,"-"
"MERCEDES BENZ","SPRINTER 316CDI 3250","Lorry",2143,120,"Diesel","Automatic","YES","NO","8.1","7.6",7.8,"211","199",204,"-"
"MERCEDES BENZ","SPRINTER 316CDI/3665","Van",2143,120,"Diesel","Automatic","YES","NO","9.6999999999999993","7.5",8.3,"255","198",219,"-"
"MERCEDES BENZ","SPRINTER 316CDI/3665","Van",2143,120,"Diesel","Automatic","YES","NO","8.3000000000000007","8",8.1,"218","211",213,"-"
"MERCEDES BENZ","S320L (R19 LED SR","Sedan",2996,200,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S320L (R19 LED SR)","Sedan",2996,200,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S320L (R19 LED)","Sedan",2996,200,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S320L AMG LINE (R19","Sedan",2996,200,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S320L AMG LINE (R19","Sedan",2996,200,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S450L (R19 LED SR)","Sedan",2996,270,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S450L (R19 LED)","Sedan",2996,270,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S450L AMG LINE (R19","Sedan",2996,270,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S450L AMG LINE (R19","Sedan",2996,270,"Petrol","Automatic","YES","NO","11.4","6.4",8.2,"259","148",187,"C2"
"MERCEDES BENZ","S500 CAB AMG LINE","Coupe/ Convertible",4663,335,"Petrol","Automatic","YES","NO","12.2","7.5",9.1,"282","173",212,"C2"
"MERCEDES BENZ","S500 CAB AMG LINE","Coupe/ Convertible",4663,335,"Petrol","Automatic","YES","NO","12.2","7.5",9.1,"282","173",212,"C2"
"MERCEDES BENZ","S560 CAB","Coupe/ Convertible",3982,345,"Petrol","Automatic","YES","NO","14.2","7.4",9.8,"324","169",224,"C2"
"MERCEDES BENZ","S560 COUPE (R20 LED)","Coupe/ Convertible",3982,345,"Petrol","Automatic","YES","NO","11.2","6.6",8.3,"255","150",188,"C2"
"MERCEDES BENZ","S560L (R20 LED SR)","Sedan",3982,345,"Petrol","Automatic","YES","NO","11.1","6.5",8.2,"253","149",186,"C2"
"MERCEDES BENZ","S560L (R20 LED)","Sedan",3982,345,"Petrol","Automatic","YES","NO","11.1","6.5",8.2,"253","149",186,"C2"
"MERCEDES BENZ","VITO 109 CDI MT LONG","Van",1598,65,"Diesel","Manual","YES","NO","7.7","5.3",6.2,"202","140",162,"-"
"MERCEDES BENZ","VITO 114 CDI LONG","Van",2143,100,"Diesel","Automatic","YES","NO","8.1","6",6.8,"213","158",179,"-"
"MERCEDES BENZ","VITO 114 CDI PANEL","Van",2143,100,"Diesel","Automatic","YES","NO","7.1","5.4",6,"187","143",158,"-"
"MERCEDES BENZ","VITO 114 CDI PANEL","Van",2143,100,"Diesel","Automatic","YES","NO","7.1","5.6",6.1,"187","148",161,"-"
"MERCEDES BENZ","VITO 114 CDI PANEL","Van",2143,100,"Diesel","Manual","YES","NO","8.1","6",6.8,"213","158",179,"-"
"MERCEDES BENZ","VITO 116CDI L","Van",2143,120,"Diesel","Automatic","YES","NO","10","6.8",8,"264","179",211,"-"
"MERCEDES BENZ","V220 CDI EXTRA-LONG","Multi-purpose Vehicle/Station-wagon",2143,120,"Diesel","Automatic","YES","NO","7.1","5.5",6,"187","145",158,"C2"
"MERCEDES BENZ","V220 CDI LONG AT","Multi-purpose Vehicle/Station-wagon",2143,120,"Diesel","Automatic","YES","NO","7.1","5.5",6,"187","145",158,"C2"
"MERCEDES BENZ","V220D LONG AT","Taxi",2143,120,"Diesel","Automatic","YES","NO","7.1","5.5",6,"187","145",158,"C2"
"MERCEDES BENZ","V250 BLUETEC COMPACT","Multi-purpose Vehicle/Station-wagon",2143,140,"Diesel","Automatic","YES","NO","7.5","5.8",6.4,"197","153",169,"C2"
